product,year,production_quantity_Mt,area_harvested_ha
Roots and tubers nes,1988,4.873349,699289
Roots and tubers nes,1989,4.729975,690032
Roots and tubers nes,1990,5.098906,725202
Roots and tubers nes,1991,5.063837,721922
Roots and tubers nes,1992,5.374109,762700
Roots and tubers nes,1993,5.704677,835316
Roots and tubers nes,1994,6.09852,870080
Roots and tubers nes,1995,6.36072,872368
Roots and tubers nes,1996,6.490813,868854
Roots and tubers nes,1997,6.670401,890002
Roots and tubers nes,1998,6.907174,915570
Roots and tubers nes,1999,7.103347,941467
Roots and tubers nes,2000,7.310625,965290
Roots and tubers nes,2001,7.581515,999600
Roots and tubers nes,2002,7.809365,1028292
Roots and tubers nes,2003,8.07231,1043453
Roots and tubers nes,2004,8.373679,1082632
Roots and tubers nes,2005,8.616379,1114809
Roots and tubers nes,2006,8.898186,1139689
Roots and tubers nes,2007,9.029243,1168658
Roots and tubers nes,2008,8.992794,1185343
Roots and tubers nes,2009,8.982232,1204843
Roots and tubers nes,2010,8.950029,1218977
Roots and tubers nes,2011,9.407271,1258990
Roots and tubers nes,2012,9.833675,1279459
Roots and tubers nes,2013,9.855486,1293271
Roots and tubers nes,2014,9.924097,1297653
Roots and tubers nes,2015,10.16391,1359662
Roots and tubers nes,2016,10.323941,1381589
Roots and tubers nes,2017,10.416665,1404580
Roots and tubers nes,2018,10.530548,1430272
"Rubber, natural",1961,2.12007,3879860
"Rubber, natural",1962,2.159128,4065498
"Rubber, natural",1963,2.223002,4175782
"Rubber, natural",1964,2.292485,4205949
"Rubber, natural",1965,2.383817,4396958
"Rubber, natural",1966,2.471089,4297109
"Rubber, natural",1967,2.473498,4280446
"Rubber, natural",1968,2.67176,4336252
"Rubber, natural",1969,2.919332,4654764
"Rubber, natural",1970,2.9863,4621270
"Rubber, natural",1971,3.036401,4921659
"Rubber, natural",1972,3.058785,4995756
"Rubber, natural",1973,3.404407,5305485
"Rubber, natural",1974,3.361652,5289063
"Rubber, natural",1975,3.269255,5187221
"Rubber, natural",1976,3.576326,5393247
"Rubber, natural",1977,3.606015,5364701
"Rubber, natural",1978,3.674133,5433481
"Rubber, natural",1979,3.8,5623976
"Rubber, natural",1980,3.748108,5382587
"Rubber, natural",1981,3.75474,5388271
"Rubber, natural",1982,3.763673,5520018
"Rubber, natural",1983,4.035568,5536149
"Rubber, natural",1984,4.100807,5577805
"Rubber, natural",1985,4.247001,5932797
"Rubber, natural",1986,4.616828,5994647
"Rubber, natural",1987,4.824452,6202752
"Rubber, natural",1988,5.119374,6284894
"Rubber, natural",1989,5.143902,6455238
"Rubber, natural",1990,5.225364,6524618
"Rubber, natural",1991,5.181724,6501774
"Rubber, natural",1992,5.417798,6625217
"Rubber, natural",1993,5.60526,6819808
"Rubber, natural",1994,5.820598,6856378
"Rubber, natural",1995,6.077753,7063572
"Rubber, natural",1996,6.34576,7090666
"Rubber, natural",1997,6.512854,7211184
"Rubber, natural",1998,6.568417,7249100
"Rubber, natural",1999,6.732481,7291492
"Rubber, natural",2000,7.094493,7457279
"Rubber, natural",2001,7.483208,7697263
"Rubber, natural",2002,7.718894,7761681
"Rubber, natural",2003,8.410303,7894703
"Rubber, natural",2004,9.26042,8039280
"Rubber, natural",2005,9.522639,8791074
"Rubber, natural",2006,10.371992,8346738
"Rubber, natural",2007,10.603048,8550716
"Rubber, natural",2008,10.750754,9366331
"Rubber, natural",2009,10.269544,9240756
"Rubber, natural",2010,10.839418,9464276
"Rubber, natural",2011,11.593522,9618414
"Rubber, natural",2012,12.663063,10310932
"Rubber, natural",2013,13.005459,10655277
"Rubber, natural",2014,13.248016,11102440
"Rubber, natural",2015,13.206309,11343107
"Rubber, natural",2016,13.44919,11593390
"Rubber, natural",2017,14.132937,11627369
"Rubber, natural",2018,14.334823,11800491
Rye,1961,35.10999,30254816
Rye,1962,34.824359,30339487
Rye,1963,30.485497,27853082
Rye,1964,32.668314,29649950
Rye,1965,35.362831,28431055
Rye,1966,30.807849,25530236
Rye,1967,31.443409,24027776
Rye,1968,33.025601,23497642
Rye,1969,29.428813,20409042
Rye,1970,27.677728,20027473
Rye,1971,31.694353,19988092
Rye,1972,28.67756,18259475
Rye,1973,28.960556,16504262
Rye,1974,32.520805,18690522
Rye,1975,24.306881,16054541
Rye,1976,29.63891,17257075
Rye,1977,24.033296,15036635
Rye,1978,30.926595,16139293
Rye,1979,22.660117,14276182
Rye,1980,25.377975,16306553
Rye,1981,24.851692,15149759
Rye,1982,31.10845,17371226
Rye,1983,34.862311,18233978
Rye,1984,33.841313,17328517
Rye,1985,32.045448,16617373
Rye,1986,30.414111,15370785
Rye,1987,32.511687,16387997
Rye,1988,31.036858,16214100
Rye,1989,34.672561,17141732
Rye,1990,38.193583,16815856
Rye,1991,29.020285,14255261
Rye,1992,30.490821,15168353
Rye,1993,27.468554,13718899
Rye,1994,22.878286,11177098
Rye,1995,23.208815,10749507
Rye,1996,23.069937,11149381
Rye,1997,25.318422,11012660
Rye,1998,21.117912,10286108
Rye,1999,20.208686,9486965
Rye,2000,20.121357,9828541
Rye,2001,23.339174,9880147
Rye,2002,20.925843,9094986
Rye,2003,14.605525,6694302
Rye,2004,17.68759,6859995
Rye,2005,15.159234,6804868
Rye,2006,12.650614,5821665
Rye,2007,15.173937,6414528
Rye,2008,18.083497,6744956
Rye,2009,18.218788,6596930
Rye,2010,11.93541,5019103
Rye,2011,13.104423,5132615
Rye,2012,14.496348,5274271
Rye,2013,16.662395,5729776
Rye,2014,15.20156,5250562
Rye,2015,13.755849,4693267
Rye,2016,13.386551,4487480
Rye,2017,13.817724,4485029
Rye,2018,11.273579,4117396
Safflower seed,1961,0.326997,757220
Safflower seed,1962,0.513583,812008
Safflower seed,1963,0.533923,836476
Safflower seed,1964,0.428584,773180
Safflower seed,1965,0.487351,777576
Safflower seed,1966,0.706027,936323
Safflower seed,1967,0.583581,889501
Safflower seed,1968,0.433193,819040
Safflower seed,1969,0.550808,911378
Safflower seed,1970,0.663754,964685
Safflower seed,1971,0.902395,1119143
Safflower seed,1972,0.700823,1034001
Safflower seed,1973,0.633189,883190
Safflower seed,1974,0.722086,1073694
Safflower seed,1975,1.006573,1287577
Safflower seed,1976,0.630869,1061785
Safflower seed,1977,0.976613,1325835
Safflower seed,1978,1.086917,1401686
Safflower seed,1979,1.110535,1479609
Safflower seed,1980,0.929999,1322348
Safflower seed,1981,0.81368,1290984
Safflower seed,1982,0.828267,1111683
Safflower seed,1983,0.851319,1343339
Safflower seed,1984,0.93227,1287747
Safflower seed,1985,0.895218,1391501
Safflower seed,1986,0.737985,1336852
Safflower seed,1987,0.800296,1400720
Safflower seed,1988,0.956729,1515881
Safflower seed,1989,0.83606,1219537
Safflower seed,1990,0.837373,1213170
Safflower seed,1991,0.608291,1146703
Safflower seed,1992,0.55058,887848
Safflower seed,1993,0.782339,1089547
Safflower seed,1994,0.86541,1098666
Safflower seed,1995,0.848226,1191640
Safflower seed,1996,0.852953,1092040
Safflower seed,1997,0.872524,1066926
Safflower seed,1998,0.606742,663327
Safflower seed,1999,0.834577,982444
Safflower seed,2000,0.62474,837808
Safflower seed,2001,0.559181,813893
Safflower seed,2002,0.525737,696352
Safflower seed,2003,0.681807,849410
Safflower seed,2004,0.635879,926939
Safflower seed,2005,0.582955,804485
Safflower seed,2006,0.539737,705824
Safflower seed,2007,0.631693,753910
Safflower seed,2008,0.638421,763876
Safflower seed,2009,0.664146,823533
Safflower seed,2010,0.664723,834835
Safflower seed,2011,0.678278,804102
Safflower seed,2012,0.84399,968587
Safflower seed,2013,0.721634,896898
Safflower seed,2014,0.732412,896458
Safflower seed,2015,0.826596,1056471
Safflower seed,2016,0.949336,1173258
Safflower seed,2017,0.738477,967742
Safflower seed,2018,0.627653,694830
Seed cotton,1961,27.478586,31861183
Seed cotton,1962,29.413957,32173524
Seed cotton,1963,32.474205,33000879
Seed cotton,1964,33.823303,33682076
Seed cotton,1965,35.820763,33692220
Seed cotton,1966,33.781757,31530667
Seed cotton,1967,33.092798,32710097
Seed cotton,1968,35.846847,33112797
Seed cotton,1969,34.488073,34003307
Seed cotton,1970,35.593044,34146128
Seed cotton,1971,37.215864,34869043
Seed cotton,1972,38.98267,35526033
Seed cotton,1973,40.736006,34971888
Seed cotton,1974,41.461385,34907534
Seed cotton,1975,36.188112,32500929
Seed cotton,1976,35.209252,31839070
Seed cotton,1977,40.986318,35363212
Seed cotton,1978,38.934139,35426771
Seed cotton,1979,42.058885,34272731
Seed cotton,1980,41.387103,34319179
Seed cotton,1981,45.522102,34507562
Seed cotton,1982,44.410807,33182254
Seed cotton,1983,43.094147,31659045
Seed cotton,1984,54.736873,34509533
Seed cotton,1985,50.903433,33431310
Seed cotton,1986,44.611007,30878976
Seed cotton,1987,48.684172,30147502
Seed cotton,1988,53.28992,33987270
Seed cotton,1989,50.156288,32274562
Seed cotton,1990,54.246754,33095007
Seed cotton,1991,60.315474,34844769
Seed cotton,1992,52.652535,33836776
Seed cotton,1993,47.84671,30320560
Seed cotton,1994,53.002241,32082179
Seed cotton,1995,56.800537,35535893
Seed cotton,1996,55.421836,34360257
Seed cotton,1997,54.809927,33991732
Seed cotton,1998,52.403757,33367758
Seed cotton,1999,53.17663,32609083
Seed cotton,2000,52.977839,31634036
Seed cotton,2001,60.201625,34624159
Seed cotton,2002,53.888253,30751297
Seed cotton,2003,55.676756,30996649
Seed cotton,2004,70.740365,35018822
Seed cotton,2005,69.63156,34749450
Seed cotton,2006,71.298574,34437485
Seed cotton,2007,73.581705,33500030
Seed cotton,2008,66.283945,31038343
Seed cotton,2009,61.837062,30225007
Seed cotton,2010,69.220247,31801029
Seed cotton,2011,79.513579,34496964
Seed cotton,2012,79.282932,34691617
Seed cotton,2013,73.060961,32219246
Seed cotton,2014,76.443013,34608610
Seed cotton,2015,66.170675,31736622
Seed cotton,2016,67.622193,30295688
Seed cotton,2017,73.823437,34517635
Seed cotton,2018,71.029354,32420353
Sesame seed,1961,1.419988,4963028
Sesame seed,1962,1.566316,5296778
Sesame seed,1963,1.579733,5467247
Sesame seed,1964,1.653488,5439898
Sesame seed,1965,1.563671,5605378
Sesame seed,1966,1.543269,5691307
Sesame seed,1967,1.650554,5726944
Sesame seed,1968,1.635281,5723348
Sesame seed,1969,1.699334,5534373
Sesame seed,1970,2.002036,5884138
Sesame seed,1971,1.936507,6084848
Sesame seed,1972,1.791085,6175560
Sesame seed,1973,1.801047,5837603
Sesame seed,1974,1.746111,5935929
Sesame seed,1975,1.709699,5763876
Sesame seed,1976,1.695406,5873796
Sesame seed,1977,1.826846,6005385
Sesame seed,1978,1.887578,6067513
Sesame seed,1979,1.911017,6521536
Sesame seed,1980,1.733274,6250366
Sesame seed,1981,2.166383,6382315
Sesame seed,1982,1.855652,5836217
Sesame seed,1983,1.992967,6311994
Sesame seed,1984,1.992092,5938103
Sesame seed,1985,2.30873,6867938
Sesame seed,1986,2.268501,6637317
Sesame seed,1987,2.245725,6315843
Sesame seed,1988,2.163929,6436199
Sesame seed,1989,2.10846,6360311
Sesame seed,1990,2.37853,6131261
Sesame seed,1991,2.185021,6271057
Sesame seed,1992,2.525973,6702998
Sesame seed,1993,2.267084,6650501
Sesame seed,1994,2.328004,6600633
Sesame seed,1995,2.521088,6434412
Sesame seed,1996,2.824121,7103583
Sesame seed,1997,2.490154,6213285
Sesame seed,1998,2.426464,5892715
Sesame seed,1999,2.642789,7020836
Sesame seed,2000,2.859283,7509069
Sesame seed,2001,3.057028,6885129
Sesame seed,2002,2.80901,6258039
Sesame seed,2003,3.09259,6999704
Sesame seed,2004,3.358468,7408812
Sesame seed,2005,3.400701,7312521
Sesame seed,2006,3.600801,7671221
Sesame seed,2007,3.631014,7126834
Sesame seed,2008,3.726669,7485704
Sesame seed,2009,3.866309,7874597
Sesame seed,2010,4.322073,8221458
Sesame seed,2011,4.712547,8394513
Sesame seed,2012,5.406876,8536217
Sesame seed,2013,6.007159,10064158
Sesame seed,2014,6.538281,11166789
Sesame seed,2015,5.985974,10035556
Sesame seed,2016,5.333616,10302204
Sesame seed,2017,5.776602,10498412
Sesame seed,2018,6.015573,11743382
Sisal,1961,0.762928,887426
Sisal,1962,0.795155,903975
Sisal,1963,0.821248,956659
Sisal,1964,0.872941,1038495
Sisal,1965,0.828779,1047305
Sisal,1966,0.813417,1046418
Sisal,1967,0.789647,1041208
Sisal,1968,0.753869,1005326
Sisal,1969,0.795876,1009874
Sisal,1970,0.781556,984536
Sisal,1971,0.83073,917125
Sisal,1972,0.837537,967381
Sisal,1973,0.804179,886763
Sisal,1974,0.866122,913743
Sisal,1975,0.778409,907502
Sisal,1976,0.578999,793092
Sisal,1977,0.576533,765522
Sisal,1978,0.522622,733159
Sisal,1979,0.523557,702600
Sisal,1980,0.54776,735074
Sisal,1981,0.524382,718250
Sisal,1982,0.512364,710670
Sisal,1983,0.422442,656470
Sisal,1984,0.446296,632914
Sisal,1985,0.498697,635747
Sisal,1986,0.461366,634896
Sisal,1987,0.364007,562932
Sisal,1988,0.379215,495026
Sisal,1989,0.398743,500141
Sisal,1990,0.379741,480815
Sisal,1991,0.42565,521853
Sisal,1992,0.389226,491769
Sisal,1993,0.313183,396906
Sisal,1994,0.324975,380567
Sisal,1995,0.31897,371439
Sisal,1996,0.292183,341258
Sisal,1997,0.335688,359294
Sisal,1998,0.279464,350537
Sisal,1999,0.347779,366974
Sisal,2000,0.407485,373083
Sisal,2001,0.29952,368669
Sisal,2002,0.284337,339106
Sisal,2003,0.313299,368465
Sisal,2004,0.325206,361536
Sisal,2005,0.332612,387831
Sisal,2006,0.376404,402610
Sisal,2007,0.382244,414455
Sisal,2008,0.39436,433934
Sisal,2009,0.415447,421273
Sisal,2010,0.390029,419607
Sisal,2011,0.408807,431863
Sisal,2012,0.229157,398417
Sisal,2013,0.267543,300686
Sisal,2014,0.257922,287466
Sisal,2015,0.308565,334522
Sisal,2016,0.302175,336938
Sisal,2017,0.201203,220897
Sisal,2018,0.198309,227637
Sorghum,1961,40.931625,46009146
Sorghum,1962,43.935949,46593468
Sorghum,1963,45.89161,47702547
Sorghum,1964,45.04145,46952258
Sorghum,1965,46.868971,47393461
Sorghum,1966,52.435359,47554222
Sorghum,1967,55.979285,50460485
Sorghum,1968,53.177245,48384001
Sorghum,1969,55.541983,52178397
Sorghum,1970,55.773304,49412265
Sorghum,1971,61.895082,50114289
Sorghum,1972,53.718311,44503188
Sorghum,1973,64.229079,49280491
Sorghum,1974,61.264061,48046592
Sorghum,1975,61.902918,46871861
Sorghum,1976,62.887474,48235802
Sorghum,1977,66.783901,47313524
Sorghum,1978,65.614125,46281211
Sorghum,1979,65.692202,44328416
Sorghum,1980,57.238185,44029503
Sorghum,1981,73.278514,45869254
Sorghum,1982,68.612256,45610558
Sorghum,1983,61.992065,44519106
Sorghum,1984,70.701336,47807067
Sorghum,1985,77.567348,50844635
Sorghum,1986,69.150529,48774940
Sorghum,1987,65.251852,45979496
Sorghum,1988,63.135752,46197345
Sorghum,1989,59.079279,44767760
Sorghum,1990,56.807007,41589903
Sorghum,1991,55.547417,42838981
Sorghum,1992,70.545494,46134113
Sorghum,1993,56.951239,42155920
Sorghum,1994,60.019782,44098013
Sorghum,1995,54.726849,42444912
Sorghum,1996,71.40914,46802344
Sorghum,1997,59.849951,45233813
Sorghum,1998,61.400347,43130382
Sorghum,1999,60.044781,41818488
Sorghum,2000,55.820957,41119703
Sorghum,2001,59.789791,43608125
Sorghum,2002,53.442776,41326189
Sorghum,2003,58.852688,44240972
Sorghum,2004,58.090236,40416989
Sorghum,2005,59.55766,46439258
Sorghum,2006,57.702252,43350952
Sorghum,2007,62.756585,44853387
Sorghum,2008,66.350263,45165109
Sorghum,2009,56.742238,40730981
Sorghum,2010,60.181382,42165485
Sorghum,2011,56.808009,42204230
Sorghum,2012,57.321036,39257797
Sorghum,2013,61.89499,43901003
Sorghum,2014,68.27781,44643058
Sorghum,2015,66.002575,42064949
Sorghum,2016,63.660983,46131027
Sorghum,2017,57.72791,41563622
Sorghum,2018,59.342103,42143146
Soybeans,1961,26.883158,23818820
Soybeans,1962,27.120148,23822275
Soybeans,1963,28.207071,24398949
Soybeans,1964,29.079547,25681026
Soybeans,1965,31.704923,25819966
Soybeans,1966,36.412918,26534256
Soybeans,1967,37.933319,28112290
Soybeans,1968,41.420481,28874372
Soybeans,1969,41.967347,28897038
Soybeans,1970,43.696887,29525510
Soybeans,1971,45.618769,30033769
Soybeans,1972,47.257207,31724286
Soybeans,1973,59.267889,37391240
Soybeans,1974,52.639832,37390118
Soybeans,1975,64.248541,38764952
Soybeans,1976,57.399226,37167564
Soybeans,1977,73.854802,42056753
Soybeans,1978,75.449966,46392180
Soybeans,1979,88.698341,50708188
Soybeans,1980,81.040368,50646946
Soybeans,1981,88.52504,50475793
Soybeans,1982,92.121684,52384044
Soybeans,1983,79.467061,49049878
Soybeans,1984,90.752915,52939196
Soybeans,1985,101.156845,53063617
Soybeans,1986,94.44635,51896341
Soybeans,1987,100.102463,52541951
Soybeans,1988,93.521958,54861083
Soybeans,1989,107.254261,58647478
Soybeans,1990,108.456443,57209429
Soybeans,1991,102.848965,54924995
Soybeans,1992,113.989217,56124645
Soybeans,1993,115.245084,59524887
Soybeans,1994,136.356261,62476532
Soybeans,1995,126.923582,62488236
Soybeans,1996,130.193238,61078869
Soybeans,1997,144.326264,66925225
Soybeans,1998,160.128822,70972099
Soybeans,1999,157.815479,72059556
Soybeans,2000,161.308383,74307776
Soybeans,2001,177.020743,76763012
Soybeans,2002,180.950733,78930501
Soybeans,2003,190.573528,83600947
Soybeans,2004,205.548134,91629138
Soybeans,2005,214.542761,92573297
Soybeans,2006,221.558922,95334564
Soybeans,2007,219.793075,90188422
Soybeans,2008,231.223485,96379847
Soybeans,2009,223.380802,99314345
Soybeans,2010,265.088429,102767895
Soybeans,2011,261.601653,103757978
Soybeans,2012,241.337218,105367817
Soybeans,2013,277.672608,111108597
Soybeans,2014,306.34853,117745021
Soybeans,2015,323.306702,120900547
Soybeans,2016,335.613801,121640061
Soybeans,2017,353.026796,123893950
Soybeans,2018,348.712311,124921956
Spices nes,1961,0.424023,71580
Spices nes,1962,0.402433,296700
Spices nes,1963,0.463223,311393
Spices nes,1964,0.429068,329128
Spices nes,1965,0.356759,306144
Spices nes,1966,0.329744,293825
Spices nes,1967,0.328089,293389
Spices nes,1968,0.322295,305861
Spices nes,1969,0.370067,345489
Spices nes,1970,0.429907,410932
Spices nes,1971,0.427238,492047
Spices nes,1972,0.37087,379744
Spices nes,1973,0.404191,411154
Spices nes,1974,0.433007,381540
Spices nes,1975,0.427426,379149
Spices nes,1976,0.403782,386972
Spices nes,1977,0.553279,645161
Spices nes,1978,0.524953,536345
Spices nes,1979,0.522465,440388
Spices nes,1980,0.538867,449151
Spices nes,1981,0.5144,518083
Spices nes,1982,0.508314,524222
Spices nes,1983,0.582211,682739
Spices nes,1984,0.612725,687533
Spices nes,1985,0.706465,668385
Spices nes,1986,0.719176,661291
Spices nes,1987,0.840205,885682
Spices nes,1988,0.769196,699167
Spices nes,1989,0.830821,637301
Spices nes,1990,0.800202,645281
Spices nes,1991,0.757275,573836
Spices nes,1992,0.827764,617177
Spices nes,1993,1.160026,735870
Spices nes,1994,1.074488,705506
Spices nes,1995,0.92536,677243
Spices nes,1996,1.063338,721207
Spices nes,1997,1.070238,783769
Spices nes,1998,1.172868,830341
Spices nes,1999,1.197238,700733
Spices nes,2000,1.258668,691383
Spices nes,2001,1.203807,760711
Spices nes,2002,1.110027,595578
Spices nes,2003,1.318494,806778
Spices nes,2004,1.369479,697551
Spices nes,2005,1.548102,712522
Spices nes,2006,1.53052,686077
Spices nes,2007,1.671761,761661
Spices nes,2008,1.666124,802015
Spices nes,2009,1.681535,750160
Spices nes,2010,2.105036,928244
Spices nes,2011,2.426394,1009384
Spices nes,2012,2.269764,978913
Spices nes,2013,2.341562,985682
Spices nes,2014,2.338157,924783
Spices nes,2015,2.145069,993316
Spices nes,2016,2.435398,1032068
Spices nes,2017,2.801222,1148620
