product,year,variable,value,units
Avocados,1982,production_quantity,1.664432,megatonnes
Avocados,1983,production_quantity,1.6761,megatonnes
Avocados,1984,production_quantity,1.6620419999999998,megatonnes
Avocados,1985,production_quantity,1.7529169999999998,megatonnes
Avocados,1986,production_quantity,1.9611630000000002,megatonnes
Avocados,1987,production_quantity,1.825118,megatonnes
Avocados,1988,production_quantity,1.907343,megatonnes
Avocados,1989,production_quantity,1.676416,megatonnes
Avocados,1990,production_quantity,1.8499310000000002,megatonnes
Avocados,1991,production_quantity,2.135162,megatonnes
Avocados,1992,production_quantity,2.222604,megatonnes
Avocados,1993,production_quantity,2.056007,megatonnes
Avocados,1994,production_quantity,2.167749,megatonnes
Avocados,1995,production_quantity,2.217521,megatonnes
Avocados,1996,production_quantity,2.3160279999999998,megatonnes
Avocados,1997,production_quantity,2.280964,megatonnes
Avocados,1998,production_quantity,2.4528779999999997,megatonnes
Avocados,1999,production_quantity,2.550656,megatonnes
Avocados,2000,production_quantity,2.7834,megatonnes
Avocados,2001,production_quantity,2.8397040000000002,megatonnes
Avocados,2002,production_quantity,3.019862,megatonnes
Avocados,2003,production_quantity,3.1971990000000003,megatonnes
Avocados,2004,production_quantity,3.238876,megatonnes
Avocados,2005,production_quantity,3.426427,megatonnes
Avocados,2006,production_quantity,3.6454980000000003,megatonnes
Avocados,2007,production_quantity,3.591501,megatonnes
Avocados,2008,production_quantity,3.438621,megatonnes
Avocados,2009,production_quantity,3.902685,megatonnes
Avocados,2010,production_quantity,3.87114,megatonnes
Avocados,2011,production_quantity,4.161262000000001,megatonnes
Avocados,2012,production_quantity,4.405855,megatonnes
Avocados,2013,production_quantity,4.632934,megatonnes
Avocados,2014,production_quantity,5.044382,megatonnes
Avocados,2015,production_quantity,5.284135,megatonnes
Avocados,2016,production_quantity,5.636234,megatonnes
Avocados,2017,production_quantity,6.005285,megatonnes
Avocados,2018,production_quantity,6.407171,megatonnes
Bambara beans,1961,production_quantity,0.0296,megatonnes
Bambara beans,1962,production_quantity,0.0301,megatonnes
Bambara beans,1963,production_quantity,0.0306,megatonnes
Bambara beans,1964,production_quantity,0.0306,megatonnes
Bambara beans,1965,production_quantity,0.0306,megatonnes
Bambara beans,1966,production_quantity,0.0296,megatonnes
Bambara beans,1967,production_quantity,0.027726999999999998,megatonnes
Bambara beans,1968,production_quantity,0.027514999999999998,megatonnes
Bambara beans,1969,production_quantity,0.03472,megatonnes
Bambara beans,1970,production_quantity,0.033993999999999996,megatonnes
Bambara beans,1971,production_quantity,0.034361,megatonnes
Bambara beans,1972,production_quantity,0.037354000000000005,megatonnes
Bambara beans,1973,production_quantity,0.034745,megatonnes
Bambara beans,1974,production_quantity,0.034911000000000005,megatonnes
Bambara beans,1975,production_quantity,0.041235,megatonnes
Bambara beans,1976,production_quantity,0.042078,megatonnes
Bambara beans,1977,production_quantity,0.042724,megatonnes
Bambara beans,1978,production_quantity,0.03025,megatonnes
Bambara beans,1979,production_quantity,0.030554,megatonnes
Bambara beans,1980,production_quantity,0.031741000000000005,megatonnes
Bambara beans,1981,production_quantity,0.033011,megatonnes
Bambara beans,1982,production_quantity,0.03564,megatonnes
Bambara beans,1983,production_quantity,0.028452999999999996,megatonnes
Bambara beans,1984,production_quantity,0.034656,megatonnes
Bambara beans,1985,production_quantity,0.033786000000000004,megatonnes
Bambara beans,1986,production_quantity,0.038186000000000005,megatonnes
Bambara beans,1987,production_quantity,0.035396,megatonnes
Bambara beans,1988,production_quantity,0.041338,megatonnes
Bambara beans,1989,production_quantity,0.041461000000000005,megatonnes
Bambara beans,1990,production_quantity,0.055652,megatonnes
Bambara beans,1991,production_quantity,0.080019,megatonnes
Bambara beans,1992,production_quantity,0.081985,megatonnes
Bambara beans,1993,production_quantity,0.091475,megatonnes
Bambara beans,1994,production_quantity,0.09819800000000001,megatonnes
Bambara beans,1995,production_quantity,0.13049000000000002,megatonnes
Bambara beans,1996,production_quantity,0.104092,megatonnes
Bambara beans,1997,production_quantity,0.066485,megatonnes
Bambara beans,1998,production_quantity,0.07560599999999999,megatonnes
Bambara beans,1999,production_quantity,0.08762,megatonnes
Bambara beans,2000,production_quantity,0.067321,megatonnes
Bambara beans,2001,production_quantity,0.07930599999999999,megatonnes
Bambara beans,2002,production_quantity,0.088801,megatonnes
Bambara beans,2003,production_quantity,0.096557,megatonnes
Bambara beans,2004,production_quantity,0.078514,megatonnes
Bambara beans,2005,production_quantity,0.101225,megatonnes
Bambara beans,2006,production_quantity,0.105597,megatonnes
Bambara beans,2007,production_quantity,0.105645,megatonnes
Bambara beans,2008,production_quantity,0.141441,megatonnes
Bambara beans,2009,production_quantity,0.143407,megatonnes
Bambara beans,2010,production_quantity,0.158364,megatonnes
Bambara beans,2011,production_quantity,0.14267,megatonnes
Bambara beans,2012,production_quantity,0.16201300000000002,megatonnes
Bambara beans,2013,production_quantity,0.163578,megatonnes
Bambara beans,2014,production_quantity,0.173907,megatonnes
Bambara beans,2015,production_quantity,0.181609,megatonnes
Bambara beans,2016,production_quantity,0.18036,megatonnes
Bambara beans,2017,production_quantity,0.184948,megatonnes
Bambara beans,2018,production_quantity,0.195151,megatonnes
Bananas,1961,production_quantity,21.444719,megatonnes
Bananas,1962,production_quantity,21.870798,megatonnes
Bananas,1963,production_quantity,22.970177,megatonnes
Bananas,1964,production_quantity,24.595605,megatonnes
Bananas,1965,production_quantity,26.54138,megatonnes
Bananas,1966,production_quantity,26.884693,megatonnes
Bananas,1967,production_quantity,27.573195000000002,megatonnes
Bananas,1968,production_quantity,28.777998999999998,megatonnes
Bananas,1969,production_quantity,30.280593,megatonnes
Bananas,1970,production_quantity,31.497318,megatonnes
Bananas,1971,production_quantity,32.568681,megatonnes
Bananas,1972,production_quantity,32.854,megatonnes
Bananas,1973,production_quantity,31.107839000000002,megatonnes
Bananas,1974,production_quantity,31.871389,megatonnes
Bananas,1975,production_quantity,31.413837,megatonnes
Bananas,1976,production_quantity,32.521103000000004,megatonnes
Bananas,1977,production_quantity,34.201378000000005,megatonnes
Bananas,1978,production_quantity,34.616291,megatonnes
Bananas,1979,production_quantity,35.536111,megatonnes
Bananas,1980,production_quantity,37.043566999999996,megatonnes
Bananas,1981,production_quantity,37.553806,megatonnes
Bananas,1982,production_quantity,38.172453000000004,megatonnes
Bananas,1983,production_quantity,36.894214,megatonnes
Bananas,1984,production_quantity,39.327377,megatonnes
Bananas,1985,production_quantity,40.103697,megatonnes
Bananas,1986,production_quantity,42.83565,megatonnes
Bananas,1987,production_quantity,44.438809,megatonnes
Bananas,1988,production_quantity,44.852924,megatonnes
Bananas,1989,production_quantity,44.823615999999994,megatonnes
Bananas,1990,production_quantity,49.943534,megatonnes
Bananas,1991,production_quantity,51.197554,megatonnes
Bananas,1992,production_quantity,55.618396999999995,megatonnes
Bananas,1993,production_quantity,56.368505000000006,megatonnes
Bananas,1994,production_quantity,58.059868,megatonnes
Bananas,1995,production_quantity,58.753963,megatonnes
Bananas,1996,production_quantity,58.03363100000001,megatonnes
Bananas,1997,production_quantity,62.771139,megatonnes
Bananas,1998,production_quantity,64.915109,megatonnes
Bananas,1999,production_quantity,69.95228,megatonnes
Bananas,2000,production_quantity,67.215329,megatonnes
Bananas,2001,production_quantity,70.05704,megatonnes
Bananas,2002,production_quantity,72.917378,megatonnes
Bananas,2003,production_quantity,74.944117,megatonnes
Bananas,2004,production_quantity,79.403508,megatonnes
Bananas,2005,production_quantity,83.665933,megatonnes
Bananas,2006,production_quantity,88.65298,megatonnes
Bananas,2007,production_quantity,94.41761,megatonnes
Bananas,2008,production_quantity,98.763459,megatonnes
Bananas,2009,production_quantity,103.42179499999999,megatonnes
Bananas,2010,production_quantity,108.664115,megatonnes
Bananas,2011,production_quantity,109.408704,megatonnes
Bananas,2012,production_quantity,109.34214899999999,megatonnes
Bananas,2013,production_quantity,112.25176699999999,megatonnes
Bananas,2014,production_quantity,112.809324,megatonnes
Bananas,2015,production_quantity,115.20938000000001,megatonnes
Bananas,2016,production_quantity,112.62798000000001,megatonnes
Bananas,2017,production_quantity,114.35913300000001,megatonnes
Bananas,2018,production_quantity,115.73786100000001,megatonnes
Barley,1961,production_quantity,72.41110400000001,megatonnes
Barley,1962,production_quantity,88.396959,megatonnes
Barley,1963,production_quantity,90.38585,megatonnes
Barley,1964,production_quantity,95.524923,megatonnes
Barley,1965,production_quantity,92.617012,megatonnes
Barley,1966,production_quantity,100.425696,megatonnes
Barley,1967,production_quantity,103.177495,megatonnes
Barley,1968,production_quantity,113.50450500000001,megatonnes
Barley,1969,production_quantity,118.006371,megatonnes
Barley,1970,production_quantity,119.378695,megatonnes
Barley,1971,production_quantity,131.237044,megatonnes
Barley,1972,production_quantity,132.963909,megatonnes
Barley,1973,production_quantity,146.966081,megatonnes
Barley,1974,production_quantity,148.81887,megatonnes
Barley,1975,production_quantity,135.49172,megatonnes
Barley,1976,production_quantity,166.595806,megatonnes
Barley,1977,production_quantity,156.386493,megatonnes
Barley,1978,production_quantity,174.92930900000002,megatonnes
Barley,1979,production_quantity,154.989948,megatonnes
Barley,1980,production_quantity,156.702822,megatonnes
Barley,1981,production_quantity,149.602582,megatonnes
Barley,1982,production_quantity,161.352537,megatonnes
Barley,1983,production_quantity,159.470171,megatonnes
Barley,1984,production_quantity,169.433845,megatonnes
Barley,1985,production_quantity,172.618338,megatonnes
Barley,1986,production_quantity,177.169275,megatonnes
Barley,1987,production_quantity,175.28868400000002,megatonnes
Barley,1988,production_quantity,163.396406,megatonnes
Barley,1989,production_quantity,164.166455,megatonnes
Barley,1990,production_quantity,178.07402,megatonnes
Barley,1991,production_quantity,169.582274,megatonnes
Barley,1992,production_quantity,165.533308,megatonnes
Barley,1993,production_quantity,169.54296499999998,megatonnes
Barley,1994,production_quantity,161.019263,megatonnes
Barley,1995,production_quantity,140.72463,megatonnes
Barley,1996,production_quantity,155.017318,megatonnes
Barley,1997,production_quantity,154.359212,megatonnes
Barley,1998,production_quantity,137.411482,megatonnes
Barley,1999,production_quantity,128.085634,megatonnes
Barley,2000,production_quantity,133.113066,megatonnes
Barley,2001,production_quantity,140.59968,megatonnes
Barley,2002,production_quantity,141.030434,megatonnes
Barley,2003,production_quantity,136.544686,megatonnes
Barley,2004,production_quantity,156.267473,megatonnes
Barley,2005,production_quantity,136.74239,megatonnes
Barley,2006,production_quantity,144.502756,megatonnes
Barley,2007,production_quantity,131.148005,megatonnes
Barley,2008,production_quantity,153.80791000000002,megatonnes
Barley,2009,production_quantity,150.783127,megatonnes
Barley,2010,production_quantity,123.317085,megatonnes
Barley,2011,production_quantity,132.747522,megatonnes
Barley,2012,production_quantity,132.229102,megatonnes
Barley,2013,production_quantity,143.481044,megatonnes
Barley,2014,production_quantity,145.091156,megatonnes
Barley,2015,production_quantity,147.74888,megatonnes
Barley,2016,production_quantity,145.906773,megatonnes
Barley,2017,production_quantity,149.141292,megatonnes
Barley,2018,production_quantity,141.42302800000002,megatonnes
"Bastfibres, other",1961,production_quantity,0.8432780000000001,megatonnes
"Bastfibres, other",1962,production_quantity,0.6836270000000001,megatonnes
"Bastfibres, other",1963,production_quantity,0.806375,megatonnes
"Bastfibres, other",1964,production_quantity,0.862725,megatonnes
"Bastfibres, other",1965,production_quantity,1.039717,megatonnes
"Bastfibres, other",1966,production_quantity,1.1634520000000002,megatonnes
"Bastfibres, other",1967,production_quantity,1.0065030000000001,megatonnes
"Bastfibres, other",1968,production_quantity,0.7929350000000001,megatonnes
"Bastfibres, other",1969,production_quantity,0.898993,megatonnes
"Bastfibres, other",1970,production_quantity,0.897543,megatonnes
"Bastfibres, other",1971,production_quantity,0.894136,megatonnes
"Bastfibres, other",1972,production_quantity,0.924967,megatonnes
"Bastfibres, other",1973,production_quantity,1.0803719999999999,megatonnes
"Bastfibres, other",1974,production_quantity,0.998017,megatonnes
"Bastfibres, other",1975,production_quantity,0.983707,megatonnes
"Bastfibres, other",1976,production_quantity,0.9317059999999999,megatonnes
"Bastfibres, other",1977,production_quantity,1.013097,megatonnes
"Bastfibres, other",1978,production_quantity,1.183792,megatonnes
"Bastfibres, other",1979,production_quantity,1.0699450000000001,megatonnes
"Bastfibres, other",1980,production_quantity,1.020526,megatonnes
"Bastfibres, other",1981,production_quantity,1.0479829999999999,megatonnes
"Bastfibres, other",1982,production_quantity,0.9122,megatonnes
"Bastfibres, other",1983,production_quantity,0.9798370000000001,megatonnes
"Bastfibres, other",1984,production_quantity,1.0106870000000001,megatonnes
"Bastfibres, other",1985,production_quantity,1.885984,megatonnes
"Bastfibres, other",1986,production_quantity,1.035779,megatonnes
"Bastfibres, other",1987,production_quantity,0.811103,megatonnes
"Bastfibres, other",1988,production_quantity,0.796455,megatonnes
"Bastfibres, other",1989,production_quantity,0.8478469999999999,megatonnes
"Bastfibres, other",1990,production_quantity,0.885343,megatonnes
"Bastfibres, other",1991,production_quantity,0.7245159999999999,megatonnes
"Bastfibres, other",1992,production_quantity,0.768879,megatonnes
"Bastfibres, other",1993,production_quantity,0.784882,megatonnes
"Bastfibres, other",1994,production_quantity,0.643345,megatonnes
"Bastfibres, other",1995,production_quantity,0.623777,megatonnes
