product,year,variable,harvested_t,units,area_harvested_ha,yield_t_per_ha
Potatoes,1993,production_quantity,304.6199220000001,megatonnes,18561284.0,16.41157594485382
Vegetables Primary,1981,production_quantity,304.436421,megatonnes,23653543.0,12.870647792594962
Wheat,1966,production_quantity,303.78546,megatonnes,215766959.0,1.4079331766454566
Potatoes,1968,production_quantity,303.7091200000001,megatonnes,21198969.0,14.326598619017751
Potatoes,1997,production_quantity,301.079129,megatonnes,18798740.0,16.015920694684855
Oil palm fruit,2015,production_quantity,300.284643,megatonnes,20263351.0,14.819100897970923
Sugar beet,1987,production_quantity,299.751636,megatonnes,8670887.0,34.56989302247855
Potatoes,1970,production_quantity,298.048017,megatonnes,20773099.0,14.347787828864629
Potatoes,1979,production_quantity,297.921605,megatonnes,19226425.0,15.495423876253646
Potatoes,1998,production_quantity,297.834904,megatonnes,18768123.0,15.869189689347198
"Vegetables, fresh nes",2018,production_quantity,297.596674,megatonnes,21133391.0,14.081823120577289
Sugar beet,1976,production_quantity,296.408369,megatonnes,9431553.0,31.427313084070036
Sugar beet,1984,production_quantity,296.351939,megatonnes,8806714.0,33.65068276317364
Potatoes,1967,production_quantity,296.220305,megatonnes,21400798.0,13.841554179428263
Potatoes,1999,production_quantity,296.076184,megatonnes,19589190.0,15.114263734233013
"Rice, paddy",1969,production_quantity,295.5843910000001,megatonnes,131137551.0,2.2540026769296624
"Vegetables, fresh nes",2017,production_quantity,294.934038,megatonnes,20838035.0,14.153639630608165
Wheat,1967,production_quantity,294.295876,megatonnes,219749378.0,1.3392341706650928
Sugar beet,1988,production_quantity,293.570876,megatonnes,8657643.0,33.908868268188
Cassava,2015,production_quantity,293.010305,megatonnes,25969555.0,11.282838885764503
"Vegetables, fresh nes",2016,production_quantity,292.920885,megatonnes,20617954.0,14.207078209603145
Vegetables Primary,1979,production_quantity,292.557518,megatonnes,22992784.0,12.723884067279544
Sugar beet,1982,production_quantity,291.773194,megatonnes,9055387.0,32.22095245625615
Potatoes,1978,production_quantity,291.161652,megatonnes,19152390.0,15.202366493163517
Potatoes,1984,production_quantity,290.9459720000001,megatonnes,18672122.0,15.581837565114458
Cassava,2014,production_quantity,290.942989,megatonnes,25547160.0,11.388467015511704
Vegetables Primary,1980,production_quantity,290.30134,megatonnes,23148979.0,12.540567771909076
"Vegetables, fresh nes",2015,production_quantity,288.931169,megatonnes,20304561.0,14.229865348972577
"Rice, paddy",1968,production_quantity,288.624308,megatonnes,129264992.0,2.232811092426324
Sugar beet,1977,production_quantity,288.582476,megatonnes,9119211.0,31.645553107609857
Cassava,2016,production_quantity,288.49746,megatonnes,25035089.0,11.523724161715583
Sugar beet,1981,production_quantity,287.840286,megatonnes,9297137.0,30.96009943706326
Vegetables Primary,1978,production_quantity,287.493157,megatonnes,22851122.0,12.581139648197581
Potatoes,1986,production_quantity,286.610518,megatonnes,18123493.0,15.814308974544808
Sugar beet,1986,production_quantity,286.334048,megatonnes,8667085.0,33.03694933186879
Oil palm fruit,2014,production_quantity,285.916764,megatonnes,19414980.0,14.72660615668932
"Vegetables, fresh nes",2014,production_quantity,285.693443,megatonnes,19938603.0,14.328658983781361
Potatoes,1995,production_quantity,285.333037,megatonnes,18617820.0,15.32580275241677
Sugar beet,1991,production_quantity,285.129013,megatonnes,8571222.0,33.26585322372936
Potatoes,1974,production_quantity,284.781339,megatonnes,20157078.0,14.128106216585559
Potatoes,1964,production_quantity,284.6786140000001,megatonnes,21726682.0,13.102719227906043
Sugar beet,1985,production_quantity,284.15516,megatonnes,8649067.0,32.85385117261781
Sugar beet,1978,production_quantity,282.834069,megatonnes,9047772.0,31.260079166451145
Sugar beet,1993,production_quantity,282.190576,megatonnes,8058908.0,35.01598181788401
Potatoes,1966,production_quantity,281.964109,megatonnes,21490501.0,13.120406499597195
Sugar beet,1992,production_quantity,281.71185,megatonnes,8331124.0,33.81438687024704
Potatoes,1985,production_quantity,281.60376,megatonnes,18427594.0,15.2816347049973
Potatoes,1977,production_quantity,279.667694,megatonnes,19081224.0,14.656695713021344
Potatoes,1971,production_quantity,279.49057200000004,megatonnes,20377730.0,13.715490979613532
Potatoes,1987,production_quantity,279.415351,megatonnes,17974956.0,15.544702918883361
Cassava,2017,production_quantity,279.304523,megatonnes,24566733.0,11.369217184881686
Potatoes,1992,production_quantity,278.980652,megatonnes,18616529.0,14.985642704931731
Sugar beet,2011,production_quantity,278.83326,megatonnes,5075122.0,54.94119353189933
Sugar beet,2016,production_quantity,278.702349,megatonnes,4588462.0,60.73981848384056
Potatoes,1969,production_quantity,278.47571,megatonnes,20680460.0,13.465643897669588
Cassava,2013,production_quantity,278.45432200000005,megatonnes,25916063.0,10.744468478873511
"Vegetables, fresh nes",2013,production_quantity,277.982471,megatonnes,19767357.0,14.062703020945087
Cassava,2018,production_quantity,277.808759,megatonnes,24590818.0,11.297255707394525
Cassava,2012,production_quantity,277.68321000000003,megatonnes,25410325.0,10.927967666686675
Soybeans,2013,production_quantity,277.672608,megatonnes,111108597.0,2.499110019362408
"Rice, paddy",1967,production_quantity,277.386363,megatonnes,127537654.0,2.1749370033104105
Potatoes,1989,production_quantity,276.583863,megatonnes,18014210.0,15.353649313514165
Sugar beet,2018,production_quantity,274.886306,megatonnes,4809490.0,57.15498025778201
Sugar beet,1983,production_quantity,274.395485,megatonnes,8826171.0,31.08884758747593
Oil palm fruit,2017,production_quantity,273.723488,megatonnes,18744464.0,14.602897580853739
Potatoes,1976,production_quantity,272.745276,megatonnes,19056813.0,14.312218732481659
Maize,1967,production_quantity,272.548473,megatonnes,112457754.0,2.4235631897823606
Potatoes,1972,production_quantity,272.144812,megatonnes,20294269.0,13.409934203592156
Oil palm fruit,2018,production_quantity,272.055131,megatonnes,18917400.0,14.381211530125704
"Vegetables, fresh nes",2012,production_quantity,272.04478,megatonnes,19042381.0,14.286279641185628
Vegetables Primary,1977,production_quantity,271.572811,megatonnes,22001056.0,12.343626187761169
Potatoes,1965,production_quantity,270.913502,megatonnes,21391391.0,12.664604279357055
Potatoes,1961,production_quantity,270.552196,megatonnes,22147976.0,12.215662325081082
Sugar beet,2014,production_quantity,270.410678,megatonnes,4478267.0,60.38288427197396
Potatoes,1975,production_quantity,270.384075,megatonnes,19847391.0,13.623154549633249
Potatoes,1994,production_quantity,270.203771,megatonnes,18188589.0,14.85567522582428
Potatoes,1963,production_quantity,269.982498,megatonnes,21991455.0,12.276700109201506
Sugar beet,2012,production_quantity,269.637113,megatonnes,4836121.0,55.75483181665636
Maize,1969,production_quantity,269.506068,megatonnes,111338080.0,2.420609983574353
Wheat,1964,production_quantity,268.791657,megatonnes,216539177.0,1.241307280852924
Potatoes,1988,production_quantity,268.603004,megatonnes,18105332.0,14.83557462519881
Sugar beet,1997,production_quantity,267.973956,megatonnes,7075874.0,37.87149912505508
Sugar beet,1980,production_quantity,267.856451,megatonnes,8865859.0,30.212126202322867
Potatoes,1981,production_quantity,267.78152,megatonnes,18788706.0,14.252259841630393
Potatoes,1990,production_quantity,266.825273,megatonnes,17656477.0,15.11203356139506
Maize,1970,production_quantity,265.831145,megatonnes,113076179.0,2.3509031464531533
Potatoes,1982,production_quantity,265.142602,megatonnes,18743840.0,14.145586069876824
Soybeans,2010,production_quantity,265.088429,megatonnes,102767895.0,2.579486803733793
Oil palm fruit,2013,production_quantity,265.060825,megatonnes,18657777.0,14.206452622946454
Sugar beet,1995,production_quantity,264.504934,megatonnes,7767201.0,34.054086407703366
Potatoes,1983,production_quantity,264.471009,megatonnes,18676610.0,14.160546748044744
Sugar beet,1996,production_quantity,264.461343,megatonnes,7482726.0,35.34291419998541
Wheat,1965,production_quantity,263.645963,megatonnes,216979762.0,1.2150716756708397
Sugar beet,1998,production_quantity,263.03252200000003,megatonnes,6850955.0,38.39355564297241
"Rice, paddy",1964,production_quantity,262.928956,megatonnes,125056100.0,2.1024880513625486
Sugar beet,1979,production_quantity,262.752809,megatonnes,8795804.0,29.872517509485206
Soybeans,2011,production_quantity,261.601653,megatonnes,103757978.0,2.5212678392788264
"Rice, paddy",1966,production_quantity,261.181258,megatonnes,125680517.0,2.078136406774966
"Vegetables, fresh nes",2011,production_quantity,260.842101,megatonnes,18376820.0,14.194082599709851
Sugar beet,1999,production_quantity,260.56542,megatonnes,6590811.0,39.53465210882242
"Vegetables, fresh nes",2010,production_quantity,259.746276,megatonnes,18401522.0,14.11547783927873
Vegetables Primary,1976,production_quantity,259.666518,megatonnes,21618427.0,12.011351149646549
Sugar beet,2002,production_quantity,259.606962,megatonnes,6032861.0,43.03214710234497
Vegetables Primary,1975,production_quantity,258.244857,megatonnes,21753798.0,11.871253792096443
Potatoes,1991,production_quantity,256.993281,megatonnes,17818406.0,14.422910837254468
Oil palm fruit,2012,production_quantity,256.568919,megatonnes,18266282.0,14.046039527912686
Maize,1968,production_quantity,255.670551,megatonnes,111677838.0,2.289357992406694
Oil palm fruit,2016,production_quantity,255.56721800000003,megatonnes,18560904.0,13.769114801735952
Sugar beet,1994,production_quantity,254.453796,megatonnes,7876625.0,32.30492704679987
"Rice, paddy",1965,production_quantity,254.05966400000003,megatonnes,124828874.0,2.035263604156199
Sugar beet,2006,production_quantity,254.025175,megatonnes,5438918.0,46.70509373371689
Sugar beet,2005,production_quantity,253.73744900000003,megatonnes,5407111.0,46.92662107361954
Vegetables Primary,1974,production_quantity,253.004642,megatonnes,21447877.0,11.796255731977576
Potatoes,1962,production_quantity,252.98746,megatonnes,22121877.0,11.43607570008639
Cassava,2011,production_quantity,251.822205,megatonnes,20495109.0,12.286941484429285
Sugar beet,2004,production_quantity,251.589379,megatonnes,5472253.0,45.97546549839709
Sugar beet,1975,production_quantity,251.310276,megatonnes,9043782.0,27.788183748790054
Wheat,1962,production_quantity,250.319146,megatonnes,207554518.0,1.2060404582472157
Sugar beet,2000,production_quantity,250.148505,megatonnes,6006005.0,41.649733058830286
Sugar beet,1973,production_quantity,250.10432000000003,megatonnes,8153675.0,30.67381518149792
"Vegetables, fresh nes",2008,production_quantity,249.305237,megatonnes,17317188.0,14.39640413905537
Sugar beet,1968,production_quantity,248.856658,megatonnes,7787853.0,31.954462674115703
"Vegetables, fresh nes",2009,production_quantity,248.581509,megatonnes,17779814.0,13.981108520032887
Sugar beet,2013,production_quantity,247.803136,megatonnes,4354770.0,56.90384015688544
"Rice, paddy",1963,production_quantity,247.119211,megatonnes,120151882.0,2.056723597554635
Sugar beet,2007,production_quantity,246.945604,megatonnes,5157704.0,47.87897948389438
Vegetables Primary,1973,production_quantity,245.916163,megatonnes,21199900.0,11.599873725819462
Maize,1966,production_quantity,245.59916,megatonnes,111241045.0,2.2078106152275
"Vegetables, fresh nes",2007,production_quantity,244.610984,megatonnes,16980807.0,14.405144820266788
Oil palm fruit,2011,production_quantity,244.387751,megatonnes,17543879.0,13.930086442114654
"Vegetables, fresh nes",2006,production_quantity,241.884277,megatonnes,16803174.0,14.395153975076376
Soybeans,2012,production_quantity,241.337218,megatonnes,105367817.0,2.2904262883229327
Sugar beet,2015,production_quantity,240.953209,megatonnes,4216172.0,57.14975788464038
Potatoes,1980,production_quantity,240.495788,megatonnes,18787687.0,12.800712935019622
Sugar beet,1972,production_quantity,240.336963,megatonnes,7967248.0,30.165618416798374
Cassava,2010,production_quantity,239.296357,megatonnes,19605559.0,12.20553604209908
"Vegetables, fresh nes",2003,production_quantity,237.183104,megatonnes,16902463.0,14.032458109803287
Sugar beet,1974,production_quantity,234.922029,megatonnes,8204662.0,28.632749161391413
Vegetables Primary,1971,production_quantity,234.11192000000003,megatonnes,20598241.0,11.365626802793502
Cassava,2009,production_quantity,233.794346,megatonnes,19311862.0,12.106256040976266
Sugar beet,1967,production_quantity,233.455177,megatonnes,7898717.0,29.556088286236864
Wheat,1963,production_quantity,233.339473,megatonnes,206130240.0,1.1320002004557894
Sugar beet,2003,production_quantity,232.734248,megatonnes,5668276.0,41.05908886582093
Vegetables Primary,1972,production_quantity,232.387596,megatonnes,20724240.0,11.213322949357853
"Vegetables, fresh nes",2005,production_quantity,231.77163,megatonnes,16400072.0,14.13235441893182
Soybeans,2008,production_quantity,231.223485,megatonnes,96379847.0,2.3990854125344274
Sugar beet,2001,production_quantity,230.31495,megatonnes,6023904.0,38.23350272514303
Cassava,2008,production_quantity,230.081674,megatonnes,19120016.0,12.033550285731978
Sugar beet,2010,production_quantity,228.408922,megatonnes,4694977.0,48.64963598330726
Sugar beet,2009,production_quantity,227.985771,megatonnes,4245016.0,53.7066929783068
Sugar beet,1971,production_quantity,227.54079500000003,megatonnes,7606069.0,29.91568903726748
"Vegetables, fresh nes",2001,production_quantity,227.180655,megatonnes,15366680.0,14.783977736244914
Cassava,2007,production_quantity,226.974274,megatonnes,19056403.0,11.91065669633456
"Vegetables, fresh nes",2002,production_quantity,226.692031,megatonnes,15532382.0,14.594801428396494
Maize,1965,production_quantity,226.544256,megatonnes,106676579.0,2.123655052717804
"Rice, paddy",1962,production_quantity,226.456297,megatonnes,119452419.0,1.8957866144175783
Vegetables Primary,1969,production_quantity,225.791632,megatonnes,20648894.0,10.93480512806158
Vegetables Primary,1970,production_quantity,224.759458,megatonnes,20355290.0,11.04182048008159
"Vegetables, fresh nes",2004,production_quantity,224.325418,megatonnes,15792262.0,14.204768006001927
Sugar beet,1970,production_quantity,224.251952,megatonnes,7594912.0,29.52660307321533
Oil palm fruit,2010,production_quantity,223.773974,megatonnes,16878176.0,13.258184652180425
Cassava,2006,production_quantity,223.636615,megatonnes,18884111.0,11.842581046044476
Soybeans,2009,production_quantity,223.380802,megatonnes,99314345.0,2.249229977804314
Vegetables Primary,1968,production_quantity,223.147801,megatonnes,20528263.0,10.870271927050037
Wheat,1961,production_quantity,222.357231,megatonnes,204209450.0,1.0888684681340652
Soybeans,2006,production_quantity,221.558922,megatonnes,95334564.0,2.3240146354474334
Sugar beet,2008,production_quantity,221.199239,megatonnes,4261680.0,51.904234714948096
Maize,1963,production_quantity,220.228333,megatonnes,108427548.0,2.031110516305321
Soybeans,2007,production_quantity,219.793075,megatonnes,90188422.0,2.4370431384196967
Vegetables Primary,1967,production_quantity,217.39473,megatonnes,20557755.0,10.5748283312064
Sugar beet,1969,production_quantity,216.92077200000003,megatonnes,7650033.0,28.355534152597777
Oil palm fruit,2009,production_quantity,216.41477200000003,megatonnes,16158445.0,13.393291990658756
